Host_OS,Platform,Isolation_Type,Test_Type,Metric,Unit,n,mean,median,stdev,cv_pct,min,max,overhead_pct_vs_baremetal,efficiency_ratio_pct,n_trimmed,trimmed_mean,trimmed_median,trimmed_stdev,trimmed_cv_pct,trimmed_overhead_pct,trimmed_efficiency_ratio_pct,iqr_outliers
Ubuntu 24.04 LTS,LXC,Container,openssl,rsa2048_verify_per_sec,ops/s,10,43223.11,43205.35,240.3099,0.56,42669.7,43497.7,0.2,99.8,8,43257.9625,43205.35,135.4146,0.31,0.1,99.9,1
Ubuntu 24.04 LTS,LXC,Container,stream,stream_add_bandwidth,MB/s,10,15450.76,15468.15,79.2421,0.51,15321.7,15589.4,-0.48,100.48,8,15449.5625,15468.15,54.2808,0.35,-0.44,100.44,0
Ubuntu 24.04 LTS,LXC,Container,stream,stream_copy_bandwidth,MB/s,10,21394.23,21370.4,130.2418,0.61,21180.7,21609.7,-1.0,101.0,8,21393.9875,21370.4,93.0771,0.44,-1.04,101.04,0
Ubuntu 24.04 LTS,LXC,Container,stream,stream_scale_bandwidth,MB/s,10,13661.7,13659.1,54.1503,0.4,13563.9,13728.0,-0.42,100.42,8,13665.6375,13659.1,41.9281,0.31,-0.48,100.48,1
Ubuntu 24.04 LTS,LXC,Container,stream,stream_triad_bandwidth,MB/s,10,15333.44,15346.25,58.2821,0.38,15240.1,15410.3,-0.5,100.5,8,15335.5,15346.25,47.6857,0.31,-0.46,100.46,0
Ubuntu 24.04 LTS,LXC,Container,stress_ng,cpu_bogo_ops,count,10,729037.4,725524.5,9409.8549,1.29,715098.0,742589.0,2.28,97.72,8,729085.875,725524.5,7736.1562,1.06,2.27,97.73,0
Ubuntu 24.04 LTS,LXC,Container,stress_ng,cpu_bogo_per_sec_cpu,ops/s,10,1520.121,1512.775,19.6414,1.29,1491.07,1548.43,2.2,97.8,8,1520.2137,1512.775,16.1539,1.06,2.19,97.81,0
Ubuntu 24.04 LTS,LXC,Container,stress_ng,cpu_bogo_per_sec_real,ops/s,10,6075.236,6046.0,78.3999,1.29,5959.09,6188.1,2.28,97.72,8,6075.6462,6046.0,64.4641,1.06,2.27,97.73,0
Ubuntu 24.04 LTS,LXC,Container,stress_ng,cpu_sys_time,seconds,10,0.022,0.02,0.0079,35.86,0.01,0.04,83.33,183.33,8,0.0213,0.02,0.0035,16.64,70.0,170.0,3
Ubuntu 24.04 LTS,LXC,Container,stress_ng,cpu_usr_time,seconds,10,479.565,479.56,0.0127,0.0,479.54,479.58,-0.09,99.91,8,479.5662,479.56,0.0092,0.0,-0.08,99.92,0
Ubuntu 24.04 LTS,LXC,Container,stress_ng,switch_bogo_ops,count,10,112535686.9,112367641.5,1042020.7748,0.93,110348087.0,114267869.0,-0.85,100.85,8,112592614.125,112367641.5,529189.6546,0.47,-0.99,100.99,1
Ubuntu 24.04 LTS,LXC,Container,stress_ng,switch_bogo_per_sec_cpu,ops/s,10,234637.09,234282.53,2174.7499,0.93,230070.18,238248.64,-0.92,100.92,8,234756.51,234282.53,1105.298,0.47,-1.06,101.06,1
Ubuntu 24.04 LTS,LXC,Container,stress_ng,switch_bogo_per_sec_real,ops/s,10,937795.457,936395.17,8683.4571,0.93,919565.48,952230.18,-0.85,100.85,8,938269.8638,936395.17,4409.8601,0.47,-0.99,100.99,1
Ubuntu 24.04 LTS,LXC,Container,stress_ng,switch_sys_time,seconds,10,408.359,408.375,0.4597,0.11,407.51,408.99,-0.26,99.74,8,408.3863,408.375,0.3332,0.08,-0.25,99.75,0
Ubuntu 24.04 LTS,LXC,Container,stress_ng,switch_usr_time,seconds,10,71.258,71.25,0.455,0.64,70.64,72.1,1.0,101.0,8,71.23,71.25,0.3309,0.46,0.96,100.96,0
Ubuntu 24.04 LTS,LXC,Container,sysbench_cpu,cpu_multi_events_per_sec,events/s,10,4900.722,4909.85,28.9592,0.59,4818.32,4910.55,0.24,99.76,8,4909.7937,4909.85,0.618,0.01,0.05,99.95,1
Ubuntu 24.04 LTS,LXC,Container,sysbench_cpu,cpu_multi_latency_avg,ms,10,0.812,0.81,0.0063,0.78,0.81,0.83,0.25,100.25,8,0.81,0.81,0.0,0.0,0.0,100.0,1
Ubuntu 24.04 LTS,LXC,Container,sysbench_cpu,cpu_multi_latency_max,ms,10,10.012,9.095,3.303,32.99,7.64,18.83,735.03,835.03,8,9.2063,9.095,1.1718,12.73,906.15,1006.15,2
Ubuntu 24.04 LTS,LXC,Container,sysbench_cpu,cpu_multi_latency_p95,ms,10,0.81,0.81,0.0,0.0,0.81,0.81,0.0,100.0,8,0.81,0.81,0.0,0.0,0.0,100.0,0
Ubuntu 24.04 LTS,LXC,Container,sysbench_cpu,cpu_single_events_per_sec,events/s,10,1292.335,1292.205,0.606,0.05,1291.54,1293.29,0.02,99.98,8,1292.315,1292.205,0.5012,0.04,0.02,99.98,0
Ubuntu 24.04 LTS,LXC,Container,sysbench_cpu,cpu_single_latency_avg,ms,10,0.77,0.77,0.0,0.0,0.77,0.77,0.0,100.0,8,0.77,0.77,0.0,0.0,0.0,100.0,0
Ubuntu 24.04 LTS,LXC,Container,sysbench_cpu,cpu_single_latency_max,ms,10,2.813,2.945,0.3489,12.4,2.24,3.22,204.44,304.44,8,2.8338,2.945,0.2923,10.31,210.97,310.97,0
Ubuntu 24.04 LTS,LXC,Container,sysbench_cpu,cpu_single_latency_p95,ms,10,0.77,0.77,0.0,0.0,0.77,0.77,0.0,100.0,8,0.77,0.77,0.0,0.0,0.0,100.0,0
Ubuntu 24.04 LTS,LXC,Container,sysbench_memory,mem_read_bandwidth,MiB/s,10,32200.318,32256.965,182.778,0.57,31981.04,32505.94,0.08,99.92,8,32189.525,32256.965,150.3571,0.47,0.34,99.66,0
Ubuntu 24.04 LTS,LXC,Container,sysbench_memory,mem_read_ops_per_sec,ops/s,10,32973126.88,33031132.08,187163.4607,0.57,32748589.81,33286079.1,0.08,99.92,8,32962074.9863,33031132.08,153965.8156,0.47,0.34,99.66,0
Ubuntu 24.04 LTS,LXC,Container,sysbench_memory,mem_write_bandwidth,MiB/s,10,12753.65,12791.47,98.44,0.77,12612.28,12867.37,0.05,99.95,8,12757.1063,12791.47,87.9939,0.69,0.07,99.93,0
Ubuntu 24.04 LTS,LXC,Container,sysbench_memory,mem_write_ops_per_sec,ops/s,10,13059739.884,13098468.745,100802.8381,0.77,12914975.09,13176189.52,0.05,99.95,8,13063279.2788,13098468.745,90105.7535,0.69,0.07,99.93,0
Ubuntu 24.04 LTS,QEMU-KVM,VM,7zip,total_rating,MIPS,10,24080.5,24061.5,194.5132,0.81,23742.0,24447.0,-25.47,125.47,8,24077.0,24061.5,114.3403,0.47,-25.4,125.4,0
Ubuntu 24.04 LTS,QEMU-KVM,VM,cgroup,7zip_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,QEMU-KVM,VM,cgroup,7zip_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,QEMU-KVM,VM,cgroup,fio_mixed_70_30_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,QEMU-KVM,VM,cgroup,fio_mixed_70_30_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
