Host_OS,Platform,Isolation_Type,Test_Type,Iteration,Metric,Value,Unit,Timestamp,CPU_Pinning,Disk_Type,Provisioning_Type,Filesystem,Host_CPU_Usage,Guest_CPU_Usage
Windows Server 2025,VMware,VM,cgroup,1,stream_cgroup_nr_throttled,0,count,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,cgroup,1,stream_cgroup_throttled_usec,0,us,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,cpu_sample,1,stress_ng_cpu_cpu_busy_pct,99.94,percent,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,99.94
Windows Server 2025,VMware,VM,cgroup,1,stress_ng_cpu_cgroup_nr_throttled,0,count,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,cgroup,1,stress_ng_cpu_cgroup_throttled_usec,0,us,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,cpu_sample,1,stress_ng_switch_cpu_busy_pct,99.97,percent,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,99.97
Windows Server 2025,VMware,VM,cgroup,1,stress_ng_switch_cgroup_nr_throttled,0,count,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,cgroup,1,stress_ng_switch_cgroup_throttled_usec,0,us,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,cpu_sample,1,sysbench_cpu_multi_cpu_busy_pct,99.99,percent,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,99.99
Windows Server 2025,VMware,VM,cgroup,1,sysbench_cpu_multi_cgroup_nr_throttled,0,count,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,cgroup,1,sysbench_cpu_multi_cgroup_throttled_usec,0,us,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
Windows Server 2025,VMware,VM,cpu_sample,1,sysbench_cpu_single_cpu_busy_pct,25.16,percent,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,25.16
Windows Server 2025,VMware,VM,cgroup,1,sysbench_cpu_single_cgroup_nr_throttled,0,count,20260720_154645,0-3,pvscsi,thin,ext2/ext3,,
